OBJECTID,FACILITYID,INSTALLDATE,HIGHELEV,INVERT,INVERTELEV,RIMELEV,CVTYPE,WALLMAT,MHTYPE,CONDITION,CUTDEPTH,FLOWDIR,LINED,GPSDATE,WATERTYPE,LOCDESC,ENABLED,ACTIVEFLAG,OWNEDBY,MAINTBY,SUMFLOW,LASTUPDATE,LASTEDITOR,geometry,ResourceID
510,MH-511,000000,,8,695.31,703.31,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:702.1052,True,True,Our Agency,Our Agency,,20150518120930,Esri,POINT (-88.157668079028 41.775371385636774),153157dc-bfa7-4ca3-b370-09b110a011d3
511,MH-512,000000,,5,673.56,678.56,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:676.0822,True,True,Our Agency,Our Agency,,20150518120932,Esri,POINT (-88.1502395986956 41.77517187613428),68312521-09d0-4392-ac88-44bb2ab67951
512,MH-513,000000,,8,674.18,682.18,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:681.5306,True,True,Our Agency,Our Agency,,20150518120932,Esri,POINT (-88.15104056379869 41.776080365354744),7ac5944e-fc0b-46ef-9bb8-d5bd5bcf80a9
513,MH-514,000000,,7,681.25,688.25,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:688.1228,True,True,Our Agency,Our Agency,,20150518120932,Esri,POINT (-88.15362713040346 41.776142786542565),08495955-beb8-4523-9517-b1afc1db3ec9
514,MH-515,000000,,8,692.99,700.99,,Concrete (Non-Reinforced),Drop,,,,,,Sewage,Elevation:699.7069,True,True,Our Agency,Our Agency,,20150518120932,Esri,POINT (-88.15615291293521 41.77731178366975),8ecd36ee-a5cd-4a07-b712-822e35f94c34
515,MH-516,000000,,7,689.88,696.88,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:696.7922,True,True,Our Agency,Our Agency,,20150518120932,Esri,POINT (-88.15530520723749 41.77728385307752),4172f34d-7780-4ebd-9181-a553d00b4199
516,MH-517,19690101,,12,692.0600000000001,704.0600000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:702.7948,True,True,Our Agency,Our Agency,,20150518120932,Esri,POINT (-88.14765553010433 41.775998292984475),344a9c5f-8744-47e2-b2ae-0f5f2eab298b
517,MH-518,000000,,11,671.4399999999999,682.4399999999999,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:681.9879,True,True,Our Agency,Our Agency,,20150518120932,Esri,POINT (-88.14781008982813 41.77289884165139),f0b90d14-1d0c-4da6-86c7-cdf605a70466
518,MH-519,19940101,,7,664.8100000000001,671.8100000000001,,Concrete (Non-Reinforced),Drop,,,,,,Sewage,Elevation:671.3566,True,True,Our Agency,Our Agency,,20150518120932,Esri,POINT (-88.15078971203819 41.77095534476159),cae97c87-27ac-4284-a92f-29d6071be6a3
519,MH-520,19940101,,4,667.99,671.99,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:671.649,True,True,Our Agency,Our Agency,,20150518120932,Esri,POINT (-88.15290857175134 41.771093714885836),214aaef2-71e3-4320-baeb-e94278055395
520,MH-521,000000,,5,669,674,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:668.4911,True,True,Our Agency,Our Agency,,20150518120932,Esri,POINT (-88.15391068837371 41.77118183986476),190d7b92-ec2c-4ed4-95d8-648da907ef40
521,MH-522,19790101,,13,687.87,700.87,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:700.0072,True,True,Our Agency,Our Agency,,20150518120932,Esri,POINT (-88.165057378161 41.78090955060586),9b247e6d-4f72-42e7-a4c9-e5a253ff8df2
522,MH-523,19920101,,11,688.61,699.61,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:698.9769,True,True,Private,Private,,20150518120932,Esri,POINT (-88.16490579972226 41.781557096443805),12372275-da23-469d-9a7b-4b5ce5a18efb
523,MH-524,000000,,9,682.9300000000001,691.9300000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:695.8346,True,True,Our Agency,Our Agency,,20150518120932,Esri,POINT (-88.15268731003152 41.782968116659525),9c35c0f9-74f8-4255-aa29-4b020954fe46
524,MH-525,19750101,,10,685.3100000000001,695.3100000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:695.5078,True,True,Our Agency,Our Agency,,20150518120932,Esri,POINT (-88.15342355807155 41.78216919614549),0f9dd9d8-28d7-4a7e-b334-9c11711b1894
525,MH-526,000000,,0,0,0,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:698.2418,True,True,Private,Private,,20150518120932,Esri,POINT (-88.15968378956957 41.78093966752787),1cb1123e-bf0e-468f-b681-9ad754a92f25
526,MH-527,000000,,8,664.9319999999999,672.9319999999999,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:670.7317,True,True,Our Agency,Our Agency,,20150518120932,Esri,POINT (-88.1486548712947 41.771472406732606),be901718-9fc0-463a-b7bf-70cfebac3924
527,MH-528,19910101,,7,694.2,701.2,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:700.6279,True,True,Private,Private,,20150518120932,Esri,POINT (-88.15749533437105 41.78416737794172),b19ca325-66d0-4fb3-90b5-7fa680aa24db
528,MH-529,19850101,,0,0,0,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:698.0414,True,True,Private,Private,,20150518120932,Esri,POINT (-88.1588803234217 41.78018327078399),6087f30b-2593-4631-80a8-cd5702eacb7c
529,MH-530,19980101,,4,696.36,700.36,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:700.0857,True,True,Private,Private,,20150518120932,Esri,POINT (-88.16225585044288 41.77975041464659),14a61708-b044-424f-8893-5dd816f1c5bb
530,MH-531,19940101,,7,664.99,671.99,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:674.7488,True,True,Our Agency,Our Agency,,20150518120932,Esri,POINT (-88.15287864384689 41.77203933146327),155db07f-f9a1-49dd-b98d-191e687cd0ba
531,MH-532,19930101,,4,696.32,700.32,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:700.0275,True,True,Private,Private,,20150518120932,Esri,POINT (-88.16613111667495 41.78036607358838),0b0af412-b22d-4690-825d-0329128d5fed
532,MH-533,19760101,,0,0,0,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:688.8094,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.15337069434614 41.78085486175205),9126e118-85d1-4e0b-9757-5fb2ab7857d3
533,MH-534,000000,,22,665.12,687.12,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:686.4077,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.16902060940666 41.77417100744882),8cb18538-dd6a-4f71-a142-7459adac68e7
534,MH-535,19760101,,19,662.83,681.83,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:682.3282,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.17477552535955 41.78193337123326),2c612a9b-d3b1-4640-b08b-5e3c0d685e9f
535,MH-536,000000,,,657.43,,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:683.9448,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.17288440430167 41.78236793941654),542c3a3a-04a3-4862-86bc-25569f676466
536,MH-537,000000,,16,661.984,677.984,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:677.2598,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.17003044488057 41.77767202197586),5da71666-7c2f-432b-a892-a6f69175d1e8
537,MH-538,19690101,,11,678.88,689.88,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:688.7738,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.17038297831616 41.77655681077567),fac7055f-a5a7-4e7b-8776-ed33e655b562
538,MH-539,19690101,,9,684.45,693.45,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:693.8012,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.17155166771619 41.77571243103354),a4515679-0d74-46a1-9f70-66e69b59566b
539,MH-540,19690101,,10,683.76,693.76,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:693.9978,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.17488012717479 41.77681457904506),0061a115-99bd-4dca-88f9-1368579a5bf1
540,MH-541,19710101,,13,685.33,698.33,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:698.0296,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.17644258894946 41.77596610371992),d570ad21-0b91-4404-a2aa-2eb09adfd8c7
541,MH-542,19690101,,10,690.41,700.41,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:699.9286,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.17312846613171 41.776159140303925),f25b7c83-c2d9-4c93-8f67-3ff1dcb8ce96
542,MH-543,19790101,,14,0,14,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:703.861,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.17824693780923 41.779233801451745),14224783-099c-45c2-96b5-e1b047feab73
543,MH-544,19790101,,14,693.7,707.7,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:708.0001,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.17984602189986 41.779160104089584),0ca55fae-7a57-49ee-81fd-00e143d30857
544,MH-545,19860101,,16,690.24,706.24,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:706.0297,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.17889213392384 41.780099417315505),e469099b-dc00-421b-b8e7-23a0247dfbb4
545,MH-546,19860101,,13,689.24,702.24,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:701.9411,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.178140393659 41.780319375955564),11e62d84-c7dd-41d5-b0ff-5f2d9c67bb9b
546,MH-547,19710101,,9,695.5899999999999,704.5899999999999,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:704.782,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.18055537719925 41.77705155897495),b0a6ce8e-1e26-4d95-9926-15bde3643802
547,MH-548,19770101,,10,696.35,706.35,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:702.0199,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.17757181906642 41.77775613175575),149fb48b-d606-41a2-9d1f-538a06aa10b8
548,MH-549,19710101,,9,694.44,703.44,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:704.7928,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.17662879716401 41.77543141653055),da45e9d2-6f4c-40be-999b-7a2ddf902f79
549,MH-550,19710101,,11,690.19,701.19,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:701.7546,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.17752925668827 41.77554001588647),5e9e095c-6806-4d03-a27f-30858828d033
550,MH-551,19710101,,10,691.01,701.01,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:701.9504,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.17819543532255 41.775219146189315),ffc1aaba-2698-40e0-a85f-e101953a7cb2
551,MH-552,19720101,,10,686.54,696.54,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:697.6312,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.18091177223958 41.7712334846233),79e4320a-b905-4153-a9b0-af4deb8992c0
552,MH-553,19720101,,11,687.07,698.07,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:698.28,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.18200126487196 41.77183808447849),3f02fc9c-4895-4f07-975c-f877eb4cf1fe
553,MH-554,19720101,,10,687.0600000000001,697.0600000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:697.1539,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.17915161409904 41.77377838046109),3b3720c6-8794-4d75-9103-370e5bb57af3
554,MH-555,19720101,,10,689.93,699.93,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:700.0001,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.1751573708456 41.7740238580226),e216b99a-688f-4217-8744-9d36aab9490d
555,MH-556,19780101,,10,693.02,703.02,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:703.4835,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.17522166481331 41.77478895169694),14c89fc6-7545-4de2-ade4-8b39f75e2d07
556,MH-557,19780101,,11,686.01,697.01,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:696.9803,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.17393028186116 41.77427137387057),221c54b8-aea9-499a-96f5-0d041717fab0
557,MH-558,19780101,,11,680.21,691.21,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:691.9419,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.17146796270272 41.77473822106155),7527b114-88de-4e00-a330-573d4a61dec8
558,MH-559,19780101,,10,680.19,690.19,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:689.9637,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.17002366114659 41.773384187658024),a0da1ed6-52e7-4aae-b07f-7bfe852f8aaa
559,MH-560,19830101,,10,673.14,683.14,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:685.2783,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.16827510279046 41.772999913742446),ebb305ed-eb1a-4418-b0b2-f6a48b031064
560,MH-561,19780101,,8,672.73,680.73,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:680.7762,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.16729823021765 41.772276792111285),78f46648-00a8-4efe-9f4f-4105eddd5aa0
561,MH-562,19680101,,11,677.62,688.62,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:687.9886,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.17648701364338 41.77055105022812),41449695-735b-4de2-8d6b-e9dc068a0e14
562,MH-563,19680101,,8,0,8,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:689.6572,True,True,Our Agency,Our Agency,,20150518120933,Esri,POINT (-88.1781430895894 41.77022785324905),89bc887d-8e0d-40b3-b801-3622c1b06bce
563,MH-564,19910101,,6,694.44,700.44,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:700.076,True,True,Private,Private,,20150518120933,Esri,POINT (-88.17891246437394 41.78134467658048),d65b62b9-f914-4612-84d1-921ff977a287
564,MH-565,19790101,,7,695,702,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:699.9139,True,True,Private,Private,,20150518120934,Esri,POINT (-88.17722634835671 41.780574760925454),2e8a52a7-8e0d-4ca1-afe4-a3e4164273d3
565,MH-566,19860101,,11,689.1,700.1,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:699.5676,True,True,Private,Private,,20150518120934,Esri,POINT (-88.17464873670312 41.77967902909686),1298daf9-411d-4a2f-ad87-25832d7c29e2
566,MH-567,19780101,,24,666.9,690.9,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:690.686,True,True,Our Agency,Our Agency,,20150518120934,Esri,POINT (-88.1713210975856 41.772585510627934),18d637ff-290b-4b0e-bac7-2e8445746635
567,MH-568,000000,,8,657.8199999999999,665.8199999999999,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:664.2574,True,True,Our Agency,Our Agency,,20150518120934,Esri,POINT (-88.14739561785599 41.76382782253914),d047a934-3d25-4ed3-9dbd-e7b0b1b74df9
568,MH-569,000000,,,,,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:679.1718,True,False,Our Agency,Our Agency,,20150518120934,Esri,POINT (-88.14518068248148 41.76971546707035),4a9a24c0-63f4-479d-853a-58960a2d349b
569,MH-570,000000,,14,689.389,703.389,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:708.8148,True,True,Our Agency,Our Agency,,20150518120934,Esri,POINT (-88.14735404849931 41.77989465562219),1e3b4e8a-5368-4bb5-bd02-ff0761623c0a
570,MH-571,19860101,,6,706.5,712.5,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:711.8157,True,True,Private,Private,,20150518120934,Esri,POINT (-88.1560287547615 41.792876842806706),e3fee046-1e94-48f1-b0bd-7fef3af3d627
571,MH-572,19890101,,8,667.51,675.51,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:674.8608,True,True,Our Agency,Our Agency,,20150518120934,Esri,POINT (-88.1469922797177 41.771546217199436),da24f635-9a2b-4c18-8ccc-7844f366bb15
572,MH-573,19800101,,11,672.08,683.08,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:682.1828,True,True,Private,Private,,20150518120934,Esri,POINT (-88.16693866019357 41.78369654842497),c71ba1dc-7edc-408c-9361-65bee6174379
573,MH-574,000000,,8,690.5,698.5,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:698.0287,True,True,Our Agency,Our Agency,,20150518120934,Esri,POINT (-88.16247067648 41.77331433215),ec2f5f79-b545-437e-87e7-f9a3bc5d6dad
574,MH-575,000000,,7,,,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:691.8329,True,True,Our Agency,Our Agency,,20150518120934,Esri,POINT (-88.17963993779667 41.76915615412407),697c48d4-0ab7-4c23-b03a-51b6a05d0429
575,MH-576,000000,,10,,,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:694.0088,True,True,Our Agency,Our Agency,,20150518120934,Esri,POINT (-88.1800261689913 41.768985149710346),36dbf022-3b89-462a-96a0-f7492bbb1265
576,MH-577,000000,,11,,,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:689.8732,True,True,Our Agency,Our Agency,,20150518120934,Esri,POINT (-88.17864025115217 41.7689019891008),7930055f-623b-43d6-86ed-64c3aa202dd1
577,MH-578,000000,,11,664.167,675.167,,Concrete (Non-Reinforced),Drop,,,,,,Sewage,Elevation:674.9855,True,True,Our Agency,Our Agency,,20150518120934,Esri,POINT (-88.14848593254048 41.768800492953034),fdff5cf5-a499-434f-b335-e865c754bab6
578,MH-579,000000,,10,,,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:676.9106,True,True,Our Agency,Our Agency,,20150518120934,Esri,POINT (-88.14977419142515 41.768745237533714),e0a961ed-4b33-4a2a-995d-1bf812410d1e
579,MH-580,000000,,12,,,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:694.5397,True,True,Our Agency,Our Agency,,20150518120934,Esri,POINT (-88.18011114658788 41.768705686225964),203ec3b2-f7a7-4882-990d-641c5c0b700c
580,MH-581,000000,,9,680.555,689.555,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:689.5332,True,True,Our Agency,Our Agency,,20150518120934,Esri,POINT (-88.1605152770023 41.76864496915246),14d5a665-beb0-4181-8bc0-849f51c29f5e
581,MH-582,000000,,10,673.829,683.829,,Concrete (Non-Reinforced),Drop,,,,,,Sewage,Elevation:682.0115,True,True,Our Agency,Our Agency,,20150518120934,Esri,POINT (-88.15149926422076 41.767952188590115),a1864e75-749e-4945-95c1-51278e2ed8a0
582,MH-583,000000,,10,684.979,694.979,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:694.0938,True,True,Our Agency,Our Agency,,20150518120934,Esri,POINT (-88.17310981203651 41.76749266649257),75027e13-66b8-4b08-b295-044e5c341659
583,MH-584,000000,,10,686.702,696.702,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:696.0355,True,True,Our Agency,Our Agency,,20150518120934,Esri,POINT (-88.17579944796451 41.76718862475991),8de51fc0-500a-422c-be54-067d9833086c
584,MH-585,000000,,6,688.1800000000001,694.1800000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:694.3698,True,True,Our Agency,Our Agency,,20150518120934,Esri,POINT (-88.17445913827551 41.76687707156603),812a1522-ac0f-4f9f-a61d-dce76225b4fe
585,MH-586,000000,,11,662.745,673.745,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:673.612,True,True,Our Agency,Our Agency,,20150518120940,Esri,POINT (-88.14880212108318 41.76597166969399),e250764c-475e-4c32-99bf-bc2ac2af3045
586,MH-587,000000,,10,650.99,660.99,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:665.5568,True,True,Our Agency,Our Agency,,20150518120940,Esri,POINT (-88.14750051290667 41.76557415657721),b6cbf4eb-f6a8-44e0-a6e4-f320c2191ac5
587,MH-588,000000,,13,678.1410000000001,691.1410000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:689.9918,True,True,Our Agency,Our Agency,,20150518120940,Esri,POINT (-88.17447953344318 41.765070410272564),40786b98-b958-4f66-81ae-3d1c29fe42c3
588,MH-589,000000,,6,,,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:665.8859,True,True,Our Agency,Our Agency,,20150518120940,Esri,POINT (-88.14737489770934 41.764722324695896),c7da8448-610b-48c7-b01c-7ac35463c734
589,MH-590,000000,,10,662.865,672.865,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:671.6354,True,True,Our Agency,Our Agency,,20150518120940,Esri,POINT (-88.14807218107019 41.770977044289275),9cd0e71c-02a9-49f0-aa4a-1e9fb05fa39c
590,MH-591,000000,,10,683.11,693.11,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:693.0297,True,True,Our Agency,Our Agency,,20150518120940,Esri,POINT (-88.15163874164159 41.7809744635479),2c116dc0-bf62-4fc6-8dca-3aeb584f84fe
591,MH-592,000000,,11,661.486,672.486,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:673.0227,True,True,Our Agency,Our Agency,,20150518120940,Esri,POINT (-88.14803693511149 41.77140554203295),445db3f6-5deb-4556-97ab-077c387eb237
592,MH-593,000000,,14,680.7320000000001,694.7320000000001,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:694.0963,True,True,Our Agency,Our Agency,,20150518120941,Esri,POINT (-88.17451290029977 41.76677985962312),01b5c879-f936-4581-b9ce-d6cc09e38eb9
593,MH-594,19650101,,11,744.42,755.42,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:754.1158,True,True,Our Agency,Our Agency,,20150518120941,Esri,POINT (-88.12151230873593 41.77386344218268),bbee913b-f857-4fdb-b981-d7dc7f50cd56
594,MH-595,19650101,,7,742.4,749.4,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:749.802,True,True,Our Agency,Our Agency,,20150518120941,Esri,POINT (-88.12223612279332 41.77301812613142),6dc0b005-71a7-45d1-9e37-3bcb72163ec6
595,MH-596,19790101,,5,700.57,705.57,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:703.9973,True,True,Our Agency,Our Agency,,20150518120941,Esri,POINT (-88.12770542632262 41.784495127002636),bbdd2519-2d37-4534-8dc9-64313a4a74bf
596,MH-597,19790101,,5,696.74,701.74,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:701.9619,True,True,Our Agency,Our Agency,,20150518120941,Esri,POINT (-88.1283606012443 41.78235090878527),75aa7b5f-3b1d-45b6-bbcd-60210e2650f1
597,MH-598,19790101,,8,694.71,702.71,,Concrete (Non-Reinforced),Standard,,,,,,Sewage,Elevation:701.9919,True,True,Our Agency,Our Agency,,20150518120941,Esri,POINT (-88.12722661569077 41.78175533755729),22460186-34cb-4cf7-8b85-aea911ad04d8
