OBJECTID,FACILITYID,INSTALLDATE,MATERIAL,DIAMETER,MAINSHAPE,LINEDYEAR,LINERTYPE,FROMMH,TOMH,WATERTYPE,ENABLED,ACTIVEFLAG,OWNEDBY,MAINTBY,SUMFLOW,LASTUPDATE,LASTEDITOR,DOWNELEV,UPELEV,SLOPE,SHAPE_Length,geometry,ResourceID
2322,2418-64,20050101,Polyvinyl Chloride,16",Circular,,,MH-2418,MH-64,Sewage,True,True,Our Agency,Our Agency,,20150518122032,Esri,674.596,675.1800000000001,0.478249323136897,122.11203900288197,"LINESTRING M (-88.13608739443924 41.77033045382097 0,-88.1361321778406 41.77015036054593 66.75166000000002,-88.13618271482135 41.77000322056074 122.11204000000002)",da8afa59-b60e-4fa2-8415-0b4402143024
2323,1526-2418,20050101,Polyvinyl Chloride,16",Circular,,,MH-1526,MH-2418,Sewage,True,True,Our Agency,Our Agency,,20150518122032,Esri,675.1800000000001,675.38,0.300021641236885,66.66185784982554,"LINESTRING M (-88.13615014768486 41.77050725987652 0,-88.13613567053854 41.770466471025955 15.378780000000003,-88.13608739443924 41.77033045382097 66.66186)",35bb9079-a519-48d6-84b3-eb86383a1965
2324,1525-1841,19300101,Vitrified Clay,12",Circular,,,MH-1525,MH-1841,Sewage,True,True,Our Agency,Our Agency,,20150518122032,Esri,673.477,674.001,0.261283061203111,200.5487832189262,"LINESTRING M (-88.13666289700647 41.769924364863016 0,-88.13738076282414 41.76980564307023 200.54878000000002)",302b8364-63bc-4634-8965-f3e48f39e7b8
2325,64-1525,20050101,Polyvinyl Chloride,16",Circular,,,MH-64,MH-1525,Sewage,True,True,Our Agency,Our Agency,,20150518122032,Esri,674.001,674.596,0.443686520013188,134.10369104347402,"LINESTRING M (-88.13618271482135 41.77000322056074 0,-88.13666289700647 41.769924364863016 134.10369000000003)",14b4b459-6ef7-4f56-9777-8e31c415197e
2326,634-1525,19300101,Unknown,8",Circular,,,MH-634,MH-1525,Sewage,True,True,Our Agency,Our Agency,,20150518122032,Esri,674.001,677.25,1.07876506378992,301.1777178420686,"LINESTRING M (-88.13689715370005 41.77073203066815 0,-88.13687151256445 41.77064154521283 33.70577000000001,-88.13682544098238 41.77047898124172 94.26105000000001,-88.13677032058568 41.77028447393973 166.71503,-88.13671201996189 41.77007874802188 243.34801000000004,-88.13666289700647 41.769924364863016 301.17772)",ea6db9f8-3549-4c2b-96e6-e1965b78e16e
2327,1118-1402,19660101,Reinforced Concrete,36",Circular,,,MH-1118,MH-1402,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,659.385,657.844,0.445505450442642,345.89924735350513,"LINESTRING M (-88.17167839131409 41.78170399947152 0,-88.17213429876249 41.782589798517044 345.89925000000005)",3e2b6fbe-296a-4c29-b83c-ed45e465c926
2328,2058-581,19580101,Unknown,8",Circular,,,MH-2058,MH-581,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,680.555,686.3209999999999,2.53787220423377,227.19820132712147,"LINESTRING M (-88.16134649925007 41.76863058160039 0,-88.16121476439642 41.76862973696512 35.93804000000001,-88.16109128851728 41.768627910557605 69.62832000000002,-88.16099712962898 41.76863078558356 95.33583000000002,-88.16095996639072 41.768631034157245 105.47421000000001,-88.16087429568316 41.768630417596555 128.84590000000003,-88.16086083014125 41.76863057565577 132.51970000000003,-88.16076709060177 41.76863179355082 158.09531,-88.16068381477143 41.76862925006263 180.83150000000003,-88.16058834862105 41.76863568823431 206.97973000000002,-88.1605152770023 41.76864496915246 227.19820000000004)",00e0c25c-3c5e-462f-9e65-066bf498b923
2329,1162-581,19580101,Unknown,8",Circular,,,MH-1162,MH-581,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,680.555,,,113.5464716678546,"LINESTRING M (-88.16047845903816 41.76833603546046 0,-88.16047810758057 41.76836570916107 10.813220000000001,-88.16047787017584 41.76840755416696 26.061260000000004,-88.16048124429375 41.76847945158587 52.27613000000001,-88.16048573861026 41.76855026484889 78.10888000000001,-88.1605152770023 41.76864496915246 113.54647000000001)",6bc65d7f-39c4-46f7-b7cc-37a302023b4e
2330,581-2056,19580101,Unknown,8",Circular,,,MH-581,MH-2056,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,678.774,680.555,0.966616162437866,184.25100564304165,"LINESTRING M (-88.1605152770023 41.76864496915246 0,-88.1605225510424 41.76867713212567 11.886670000000002,-88.16052093823575 41.768743912468146 36.22473000000001,-88.16052111268124 41.768750164864606 38.50354000000001,-88.16051446028649 41.76884128259289 71.75549000000001,-88.16051479178456 41.7688884991278 88.96096000000001,-88.16051581153212 41.7690041597357 131.10745000000003,-88.16051594881532 41.76900902281298 132.87990000000002,-88.16052169732414 41.76909203879897 163.17072000000002,-88.16052193534416 41.76914988940063 184.25101000000004)",0d996d11-deb4-48d2-97df-3c934f10f502
2331,235-2439,19660101,Reinforced Concrete,36",Circular,,,MH-235,MH-2439,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,660.617,660.674,0.163751670361916,34.80880523174988,"LINESTRING M (-88.17084427421472 41.779344037040566 0,-88.17095379352831 41.77939307891042 34.80881000000001)",5c42c300-a1b2-4eff-8c18-f862eec09877
2332,824-238,19690101,Vitrified Clay,10",Circular,,,MH-824,MH-238,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,662.114,673.14,8.79321077356663,125.39219500054926,"LINESTRING M (-88.17001343781665 41.77698508517676 0,-88.16996178598751 41.77703626134125 23.371770000000005,-88.16973701710054 41.77726004471856 125.39220000000002)",6d90e648-f935-4ac7-86b4-1eca22d1a64a
2333,2004-537,19660101,Reinforced Concrete,36",Circular,,,MH-2004,MH-537,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,661.984,662.032,0.0563457986028251,85.18825039351762,"LINESTRING M (-88.16988862710694 41.77746373007686 0,-88.17003044488057 41.77767202197586 85.18825000000001)",9fa93156-2690-4f42-a70d-72f07d00f90a
2334,240-2004,19760101,Vitrified Clay,8",Circular,,,MH-240,MH-2004,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,662.032,,,117.37667884038575,"LINESTRING M (-88.17013571137244 41.77720000106515 0,-88.1699925160724 41.777352842282504 68.02442,-88.16988862710694 41.77746373007686 117.37668000000002)",b0b7114a-5757-4c46-9dab-686a6355a945
2335,238-2004,19660101,Reinforced Concrete,36",Circular,,,MH-238,MH-2004,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,662.032,662.114,0.0965118415564159,84.96366733615861,"LINESTRING M (-88.16973701710054 41.77726004471856 0,-88.16988862710694 41.77746373007686 84.96367000000001)",764f4182-c338-4d81-887a-149d34926a18
2336,2005-238,19660101,Reinforced Concrete,36",Circular,,,MH-2005,MH-238,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,662.114,662.615,0.216630955584487,231.26888705644126,"LINESTRING M (-88.1693483608953 41.77669635547013 0,-88.16952261227104 41.776971611141526 110.99190000000002,-88.16973701710054 41.77726004471856 231.26889000000003)",9ea4595c-3a88-49c8-bcc9-eeeea3186bc6
2337,2006-2005,19660101,Reinforced Concrete,36",Circular,,,MH-2006,MH-2005,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,662.615,663.138,0.130156937780631,401.8226065532509,"LINESTRING M (-88.16867025773217 41.77571764903273 0,-88.16886883695754 41.77599504655629 114.67898000000001,-88.16913643361322 41.77636793952639 268.92112000000003,-88.1693483608953 41.77669635547013 401.82261000000005)",a21904cf-fd8f-400d-8be5-95b015d3f594
2338,2330-2006,19660101,Reinforced Concrete,36",Circular,,,MH-2330,MH-2006,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,663.138,664.23,0.269567945259508,405.09267485373243,"LINESTRING M (-88.16798478764431 41.77473191129446 0,-88.1682148932366 41.7750337075064 126.62265000000002,-88.16841322417635 41.77533929768785 250.42236000000003,-88.16867025773217 41.77571764903273 405.09267000000006)",d58fb898-4d19-4e3e-ab7f-70adb3ea15d0
2339,534-2330,19660101,Reinforced Concrete,36",Circular,,,MH-534,MH-2330,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,664.23,665.12,0.255220225206255,348.71844473953314,"LINESTRING M (-88.16902060940666 41.77417100744882 0,-88.16798478764431 41.77473191129446 348.71844000000004)",a8bc3337-af6b-49d5-83c5-4c83a5127d01
2340,221-885,19630101,Vitrified Clay,10",Circular,,,MH-221,MH-885,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,660.87,662.05,1.51502900349956,77.88629770613426,"LINESTRING M (-88.14832713032983 41.77087577243951 0,-88.14807873465438 41.77086376649118 67.90006000000001,-88.14804220249174 41.77086200048904 77.8863)",f9c10334-75c5-4183-9b49-32a95bfeddd2
2341,1502-501,19890101,Unknown,8",Circular,,,MH-1502,MH-501,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,664.986,666.8100000000001,0.659840929030393,276.4302606508877,"LINESTRING M (-88.14699806630576 41.770858734387986 0,-88.14731939153017 41.77088295176602 88.09626000000002,-88.14800632790184 41.770934721792415 276.43026000000003)",cae74c5d-654f-4fa0-8964-1f28ba8c1bfb
2342,501-885,19890101,Unknown,8",Circular,,,MH-501,MH-885,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,660.87,664.986,14.5708344974238,28.248210496987834,"LINESTRING M (-88.14800632790184 41.770934721792415 0,-88.14804220249174 41.77086200048904 28.248210000000004)",8369c449-26ee-4e7c-8ccb-e1da8fe1d08d
2343,2280-1663,19680101,Reinforced Concrete,,Circular,,,MH-2280,MH-1663,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,,661.3729999999999,12.558306679992043,52.664186092357724,"LINESTRING M (-88.1479935816895 41.77069775679898 0,-88.14786681123252 41.77058875397532 52.664190000000005)",400d8210-fdcc-4790-8586-547dab872ce0
2344,2444-2280,19860101,Vitrified Clay,18",Circular,,,MH-2444,MH-2280,Sewage,True,False,Our Agency,Our Agency,,20150518122033,Esri,661.3729999999999,664.737,3.26145873430531,103.1440307558101,"LINESTRING M (-88.14809709173564 41.77094234118869 0,-88.14807873465438 41.77086376649118 29.066460000000003,-88.14803993673894 41.77069769741344 90.49895000000001,-88.1479935816895 41.77069775679898 103.14403000000001)",90ef654b-95e7-46ca-8331-924b9d60effb
2345,1680-592,19370101,Vitrified Clay,12",Circular,,,MH-1680,MH-592,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,661.486,665.6500000000001,8.1337269912253,51.19424348139704,"LINESTRING M (-88.14790699914018 41.77150691601751 0,-88.14803693511149 41.77140554203295 51.19424000000001)",516056cc-6b3f-4574-9cc5-f27976dd23ed
2346,2284-592,19680101,Reinforced Concrete,,Circular,,,MH-2284,MH-592,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,661.486,661.86,0.499783474440528,74.83240625726772,"LINESTRING M (-88.14801807125046 41.77161041924492 0,-88.14803693511149 41.77140554203295 74.83241000000001)",8cdd376f-5677-41ff-8ed0-d90e4ec0864b
2347,1664-592,19860101,Vitrified Clay,18",Circular,,,MH-1664,MH-592,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,661.486,664.894,46.7287012392204,7.2931622527946605,"LINESTRING M (-88.1480576517071 41.77141819405015 0,-88.14803693511149 41.77140554203295 7.293160000000001)",16580359-6a78-4384-95d7-59618063ca81
2348,527-1664,19860101,Vitrified Clay,15",Circular,,,MH-527,MH-1664,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,664.894,664.9319999999999,0.0231537833967765,164.1200461661966,"LINESTRING M (-88.1486548712947 41.771472406732606 0,-88.14857436386008 41.77146717222971 22.043810000000004,-88.14842997390996 41.77145348759907 61.74547000000001,-88.14831062635598 41.77144217326127 94.56159000000001,-88.1480576517071 41.77141819405015 164.12005000000002)",9a4ba2d5-e7cd-48c4-aefc-87f79345db08
2349,200997-2444,19860101,Vitrified Clay,18",Circular,,,200997,MH-2444,Sewage,True,False,Our Agency,Our Agency,,20150518122033,Esri,664.737,,,166.499502335822,"LINESTRING M (-88.14806045438698 41.771398433769534 0,-88.14807722902503 41.77121400405284 67.36001000000002,-88.14807725885127 41.77121367006575 67.48198000000001,-88.14807742293767 41.77121140051146 68.31019,-88.14809628676625 41.77095333334158 162.48805000000002,-88.14809650336994 41.77095036698973 163.57058000000004,-88.14809709173564 41.77094234118869 166.4995)",df36c62d-d991-4aea-9411-b8fe9f77cde6
2350,2419-2179,20010101,Unknown,8",Circular,,,MH-2419,MH-2179,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,714.88,,,48.0741865206376,"LINESTRING M (-88.14286884016201 41.78741485468971 0,-88.14286860375424 41.7873931141594 7.922320000000001,-88.14287072717089 41.78728293679163 48.07419000000001)",90336df3-7193-4253-b038-6f913b999b12
2351,867-201071,19120101,Unknown,6",Circular,,,MH-867,201071,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,,667.8399999999999,,229.67858742236922,"LINESTRING M (-88.14870904600794 41.77190975667208 0,-88.14874904681153 41.77191049261583 10.914800000000001,-88.14922492658043 41.77191923970575 140.76537000000002,-88.14955077812748 41.77192522841692 229.67859000000004)",ca3a450e-978c-4568-addf-43dbb52e88fc
2352,791-2421,19120101,Unknown,6",Circular,,,MH-791,MH-2421,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,686.8040000000001,690.269,8.10205512449886,42.76692699266658,"LINESTRING M (-88.14833970197415 41.77608185737268 0,-88.1484460328532 41.77609695206387 29.520230000000005,-88.14849374698422 41.776103725743425 42.76693000000001)",bfd81fc4-fba3-4b63-add8-6cedc1630879
2353,2421-2423,19120101,Unknown,6",Circular,,,MH-2421,MH-2423,Sewage,True,True,Our Agency,Our Agency,,20150518122033,Esri,,686.8040000000001,,163.8881308689486,"LINESTRING M (-88.14849374698422 41.776103725743425 0,-88.14860659624833 41.776104892242266 30.784180000000003,-88.14872985673951 41.77610616899721 64.40846,-88.14879342586956 41.776106824845215 81.74949000000001,-88.14898870620644 41.776108845434266 135.02008,-88.14909453127368 41.776109939858735 163.88813000000002)",202c4aac-7eeb-4363-8e3b-d0b5edf0988d
2354,2423-214,19120101,Polyvinyl Chloride,6",Circular,,,MH-2423,MH-214,Sewage,True,True,Our Agency,Our Agency,,20150518122034,Esri,672.32,,,84.195835555614,"LINESTRING M (-88.14909453127368 41.776109939858735 0,-88.14922482882929 41.776076100577285 37.61882000000001,-88.14935242272557 41.776042964504164 74.45694000000002,-88.14938615412301 41.77603420305432 84.19584000000002)",f19e44b6-d246-496b-9393-c202b7f1fd26
2355,2422-214,19120101,Unknown,Unknown,Circular,,,MH-2422,MH-214,Sewage,True,True,Our Agency,Our Agency,,20150518122034,Esri,672.32,,,119.35491522302367,"LINESTRING M (-88.1489490846383 41.77601846636915 0,-88.14938615412301 41.77603420305432 119.35492000000002)",8cccf780-5310-4df4-a138-595b6fcdfe50
2356,2401-2400,20040101,Polyvinyl Chloride,8",Circular,,,MH-2401,MH-2400,Sewage,True,True,Our Agency,Our Agency,,20150518122034,Esri,691.898,693.6850000000001,0.858544084084678,208.1430683789644,"LINESTRING M (-88.16627292686496 41.76951438543029 0,-88.16627515291295 41.76953668620227 8.148840000000002,-88.16632977628825 41.77008400733472 208.14307000000002)",cce39562-44b7-4cd8-899d-9f2d84bfda28
2357,2402-1438,19780101,Unknown,8",Circular,,,MH-2402,MH-1438,Sewage,True,True,Our Agency,Our Agency,,20150518122034,Esri,678.7,680.6750000000001,1.06662472458123,185.1635307605804,"LINESTRING M (-88.16710458715633 41.77040661698774 0,-88.16711837122911 41.77052827079793 44.48863000000001,-88.16712567962007 41.77059274838216 68.06805000000001,-88.16713947916722 41.77071449494585 112.59071000000002,-88.16715916076991 41.770888150631826 176.09647000000004,-88.16716197006708 41.770912944434244 185.16353000000004)",28624653-2bad-4c06-a4b2-88a7c9b73dcb
2358,2399-2398,20040101,Polyvinyl Chloride,8",Circular,,,MH-2399,MH-2398,Sewage,True,True,Our Agency,Our Agency,,20150518122034,Esri,688.402,688.493,0.042033820591507,216.49233574165018,"LINESTRING M (-88.16785007128084 41.77001712483051 0,-88.16808566746283 41.77006132069254 66.25528000000001,-88.16861989295113 41.7701615394053 216.49234000000004)",8f498555-557f-4199-9fd3-a593e7027cab
2359,2395-2393,20040101,Polyvinyl Chloride,8",Circular,,,MH-2395,MH-2393,Sewage,True,True,Our Agency,Our Agency,,20150518122034,Esri,681.251,683.47,0.657060251160354,337.71636559681474,"LINESTRING M (-88.16973047566671 41.77188628272614 0,-88.16850611201728 41.772023691274406 337.71637000000004)",f9cf4786-115e-4f7d-bbd0-79ab22b5aadf
2360,2393-2032,20040101,Polyvinyl Chloride,8",Circular,,,MH-2393,MH-2032,Sewage,True,True,Our Agency,Our Agency,,20150518122034,Esri,680.25,681.251,1.01100674774064,99.01021949032182,"LINESTRING M (-88.16850611201728 41.772023691274406 0,-88.16855634595025 41.77229279132353 99.01022000000002)",12cc8faa-d4d1-4271-a036-d1d5393bddd0
2361,2394-2393,20040101,Polyvinyl Chloride,8",Circular,,,MH-2394,MH-2393,Sewage,True,True,Our Agency,Our Agency,,20150518122034,Esri,681.251,681.755,0.57226281645417,88.07142199503397,"LINESTRING M (-88.16819078392632 41.772075608161074 0,-88.16850611201728 41.772023691274406 88.07142000000002)",884f7a7b-51a2-4a07-8622-808fbc677b4c
2362,2397-2396,20040101,Polyvinyl Chloride,8",Circular,,,MH-2397,MH-2396,Sewage,True,True,Our Agency,Our Agency,,20150518122034,Esri,685.452,687.012,0.472982180371956,329.8221507569592,"LINESTRING M (-88.16961195133672 41.77012049976503 0,-88.16968347960722 41.770610712506105 179.69115000000002,-88.16972329826045 41.770883600417285 279.72029000000003,-88.16974324198586 41.771020282558275 329.82215)",8dadbbf7-3ac7-476b-a473-7b83accae58f
2363,2400-2399,20040101,Polyvinyl Chloride,8",Circular,,,MH-2400,MH-2399,Sewage,True,True,Our Agency,Our Agency,,20150518122034,Esri,688.493,691.898,0.819620012974997,415.43641517985293,"LINESTRING M (-88.16632977628825 41.77008400733472 0,-88.16688186969924 41.77005971984577 150.86520000000002,-88.16728567839738 41.77004195652318 261.21009000000004,-88.16756827603719 41.770029523594964 338.43287000000004,-88.16761562923152 41.770027440033715 351.3726300000001,-88.16785007128084 41.77001712483051 415.43642000000006)",4191857a-0ddf-4d8e-afe6-0dd6f9ebc19a
2364,2398-2397,20040101,Polyvinyl Chloride,8",Circular,,,MH-2398,MH-2397,Sewage,True,True,Our Agency,Our Agency,,20150518122034,Esri,687.012,688.402,0.51284726116331,271.03586296768185,"LINESTRING M (-88.16861989295113 41.7701615394053 0,-88.16932578077483 41.77013233927918 192.85244000000003,-88.16961195133672 41.77012049976503 271.03586)",882282cf-00bb-4ae5-9304-fd72c405ae27
2365,225-2445,19690101,Unknown,6",Circular,,,MH-225,MH-2445,Sewage,True,True,Our Agency,Our Agency,,20150518122034,Esri,701.605,703.327,1.40730737486773,122.36132850236984,"LINESTRING M (-88.14738216358525 41.78182574736943 0,-88.1473848290755 41.78177501173781 18.501900000000003,-88.14741197255056 41.78149071478253 122.36133000000002)",37d3786e-4099-49cc-8762-c7945547a091
2366,332-614,19760101,Unknown,8",Circular,,,MH-332,MH-614,Sewage,True,True,Our Agency,Our Agency,,20150518122034,Esri,695.6999999999999,695.97,0.147963575489123,182.4773422157736,"LINESTRING M (-88.14354865195577 41.770941575179855 0,-88.14361387281059 41.77115913172048 81.24738,-88.1436580452005 41.77130647906571 136.27481000000003,-88.14366424918722 41.771327184184095 144.00703000000001,-88.14369513117644 41.771430196334585 182.47734000000003)",9fb818c3-9cd2-4d06-8fd2-5bb8851c841c
