OBJECTID,FACILITYID,FACILITYNAME,LARGEMETER,INSTALLDATE,LOCDESC,ROTATION,ACCOUNTID,LOCATIONID,CRITICAL,ENABLED,ACTIVEFLAG,OWNEDBY,MAINTBY,SUMFLOW,LASTUPDATE,LASTEDITOR,geometry,ResourceID
3572,114709,,,,411 North Av Hm,,,99488,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14165342153927 41.778594924328566),558a8598-8573-4120-b0d6-07dedf1471dc
3573,114710,,,,218 North Av ,,,28646,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14428145419555 41.778355251597354),8486da69-61d4-4acd-8656-0578103b0f8b
3574,114711,,,,224 N Columbia St ,,,28048,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13761154124745 41.77797577630194),c5b7be00-6fc2-4f18-b99d-c28976a99c23
3575,114712,,,,228 N Julian St Gar,,,27558,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.1362621172956 41.77794460839026),15c768f4-2a97-40db-bffd-ebab6c7a99e4
3576,114713,,,,1026 North Av ,,,27220,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13073274443201 41.77785029262792),ec651758-b538-44ec-b085-9423483700d9
3577,114714,,,,219 N Brainard St ,,,28666,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14379266912383 41.778060110271674),e289cdc8-1329-431c-aee8-6b942acbbf9b
3578,114715,,,,220 N Julian St ,,,27556,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13628661375273 41.77781477299306),d080f106-aa18-4890-813a-ccf4c5e90fcb
3579,114716,,,,206 N Ellsworth St Hm,,,28844,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14465196946978 41.777694072895756),b4a81e39-8e82-4b7b-b6fb-f2d84590a75e
3580,114717,,,,154 Center St ,,,29134,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.1460149742116 41.77742823804455),cf7c87c7-2d63-4325-8547-af50cb665df8
3581,114718,,,,145 N Brainard St ,,,28684,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14384227970754 41.777152870655996),b5ed2914-300f-465c-99cb-1195496912ec
3582,114719,,,,153 N Julian St ,,,27570,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13678556605545 41.777158608167774),8373b60d-927e-4693-a0c3-9a8ff60278ec
3583,114720,,,,124 Center St ,,,29150,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14606112212998 41.776691893330415),dea60664-9a4a-4b5b-a0c8-44a4f78f0665
3584,114721,,,,126 N Julian St ,,,27540,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13634418667549 41.77643273636018),26d5db39-e91d-4666-a4ce-fbcafe473be7
3585,114722,,,,125 N Huffman St ,,,27448,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.1356082461796 41.77637752688114),ad7c8176-dad2-473c-b104-99fe22813b75
3586,114723,,,,937 Greensboro Ct ,,,27266,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13346808816623 41.776033679878296),a55349ce-e86a-4cb8-a706-0d3d7d2fb3a4
3587,114724,,,,116 N Columbia St ,,,28022,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13770365167083 41.77617961888643),4732a430-2fe4-44d4-be42-1044005bb469
3588,114725,,,,924 Greensboro Ct ,,,27274,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13436446204938 41.77557526424659),301ba7f0-e985-4308-b0c2-3dbf93799edc
3589,114726,,,,36 N Ellsworth St ,,,28712,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14393550100178 41.77555289180788),65304dd0-c832-4f09-9013-927a046d1cfa
3590,114727,,,,941 E Benton Av ,,,27288,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13350627051501 41.775190761880076),7319cc56-eb32-4ac9-a56d-c1bc9b333171
3591,114728,,,,7 N Julian St ,,,27602,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13723998157779 41.77513993476443),fc9cc19d-1430-4fc4-9c00-34731fdfb59c
3592,114729,,,,8 S Ellsworth St ,,,28804,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14483186555555 41.774879332607576),8fa9f3f9-9b9a-4363-9dec-770d692277e8
3593,114730,,,,5 S Brainard St #02,,,28732,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14406679316748 41.7748306616401),032923aa-a34b-4875-a4d1-980c0e35510b
3594,114731,,,,950 Oakleaf Ct ,,,27898,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13390899159425 41.774521681880536),85d94c39-e653-49db-b1d1-343152dc825b
3595,114732,,,,6 S Huffman St ,,,27370,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13517458384493 41.774543281738566),5d27dc9b-3364-4207-bd5e-098e01208f39
3596,114733,,,,10 S Wright St Dn,,,28120,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13921755121503 41.77456231345425),01ba4fe3-c49b-4fec-a0e9-2a98dbb28154
3597,114734,,,,5 S Huffman St ,,,27478,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13574821037287 41.77459295414995),9a9c9ec2-2e60-440b-ad44-8bee23507730
3598,114735,,,,15 S Sleight St ,,,28458,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.1412264613714 41.7744972498236),9ce7135c-2ca7-47b8-8249-148f70082642
3599,114736,,,,922 Oakleaf Ct ,,,27894,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13309538874061 41.77413269792741),7fd006b5-f40f-4557-ae75-39b0ca7b9118
3600,114737,,,,24 S Julian St ,,,27512,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13646610519662 41.77407247605283),3e47507a-bdd9-4fef-b39c-fc79eb0f428a
3601,114738,,,,19 S Huffman St ,,,27484,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13571988125804 41.77417170258967),9a870d0f-d2fa-425e-bfff-3d18a794f297
3602,114740,,,,915 E Chicago Av ,,,27342,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13491516750562 41.773884198898834),7112275c-1389-49da-820c-a72690849fd8
3603,114741,,,,104 S Ellsworth St ,,,28780,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14484830717956 41.77388694691864),e34cde81-c2f0-4894-adb8-2b1c96457ee5
3604,114742,,,,36 S Julian St ,,,27508,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13648782244864 41.773771549497546),8cff43d9-0b35-4ef9-938b-355537d115ea
3605,114743,,,,104 S Wright St ,,,28108,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13924441192951 41.77367854716292),4db30723-1567-4916-a92a-263aad32923f
3606,114744,,,,115 S Ellsworth St ,,,28944,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14558860531156 41.77357341066587),ee11d8be-b2a3-48b0-8b12-a432aad7bd63
3607,114745,,,,122 S Brainard St 2,,,28630,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.1434606062791 41.77329553751868),c45b8041-61a0-4562-a91f-21b9574d098c
3608,114746,,,,423 E Chicago Av ,,,28484,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.1416145955702 41.77259440877528),8a313e3f-fe63-4558-8318-dced779dfc8f
3609,114747,,,,211 E Chicago Av ,,,28762,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14407682805562 41.772215310479965),b4e14548-1b90-4f30-a4cb-738634764298
3610,114748,,,,608 E Chicago Av ,,,37530,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13918767257432 41.772533044977095),56652100-cb82-4563-b861-63cf9aab62ce
3611,114749,,,,416 E Chicago Av ,,,37410,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14172057368891 41.77201267204516),65f3d128-8317-46f0-8562-cb2277c11de3
3612,114750,,,,401 Highland Av ,,,37368,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.1420269606615 41.77140353870918),c3c5b7f6-309e-4f24-a3f5-b0d328a796b6
3613,114751,,,,1020 Anne Rd ,,,37744,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13054973060764 41.77134188875755),05b7fcda-3dfb-4336-a048-1d044ba27e9f
3614,114752,,,,321 Highland Av ,,,37374,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14286909251393 41.771310768739646),98c96d14-9646-498a-ab74-0d3a64bb3c96
3615,114753,,,,1009 Elizabeth Av ,,,37766,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.1318933572782 41.77107040746883),04329f95-e745-42ae-8efd-794b95572f66
3616,114754,,,,1013 Elizabeth Av ,,,37768,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13144306771802 41.77102262347594),4e294079-6ffe-406e-a72c-c3721ff00cca
3617,114755,,,,324 S Sleight St ,,,37452,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14014060775483 41.77070111061131),a473c3c0-5845-48ad-b851-47d9ded6e968
3618,114756,,,,320 S Loomis St ,,,37354,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14158939098807 41.770653778076486),cfbcef47-49f8-40cc-a5b4-77283bc21cd6
3619,114757,,,,351 S Julian St ,,,37636,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13647794876604 41.77055497498468),c963ff24-4603-4cc9-8757-528b8bba8b77
3620,114758,,,,357 S Julian St ,,,37634,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13639059868292 41.77042200531419),a216116c-75be-400a-81d9-6985e97c50e0
3621,114759,,,,829 E Porter Av ,,,37688,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13559506475251 41.77037055521927),ea7e56a1-2c4b-4f27-ab5a-1c8f6ca061cb
3622,114760,,,,360 S Columbia St ,,,37570,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13711803195105 41.77023187835661),80dc4b9b-f1ed-4d8c-8f76-e89a7ebc348c
3623,114761,,,,203 Center St ,,,29272,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14652556733503 41.77771925923829),905ab2d6-3d38-4d15-8216-1abf30c4347d
3624,114762,,,,223 Center St ,,,29292,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14646204861923 41.77825509005027),92631147-03ee-41dc-a30e-b67c09055c6e
3625,114763,,,,429 E 8th Av ,,,23124,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14037734478369 41.78414721657951),e7ef63a4-feb3-4dd4-b3cf-410971a74d32
3626,114764,,,,114 Center St ,,,29154,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14606081909103 41.776340006421286),4cd6b50a-cbfe-449e-8c83-340e30e2a8ed
3627,114765,,,,115 E Franklin Av ,,,28932,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14573446689548 41.77613174029151),9046d3ec-90be-4682-b6f9-a5cfbcb4bcbc
3628,114766,,,,126 N Sleight St ,,,28336,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14053209547208 41.77655957814231),1384cce1-5671-4046-86c3-2d616fb74914
3629,114767,,,,108 N Loomis St Dn#02,,,28562,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14189744845388 41.77623381650055),02f9f48f-4211-4304-8b34-8735a0190886
3630,114768,,,,431 E Franklin Av ,,,28440,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14104387504541 41.77609085029098),5ba75ab0-a32d-46b9-aa63-891e3ef0925e
3631,114769,,,,28 N Wright St ,,,28134,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13913723935694 41.77562283871368),9aff0c94-9eb5-454e-ac1d-28f851ad7847
3632,114770,,,,22 N Sleight St ,,,28322,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14057186082553 41.77552074584223),96f5c2d2-2caa-41e2-9d11-2f6942a9c287
3633,114771,,,,16 N Sleight St ,,,28316,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14055980092988 41.77535465621257),77906fcc-de8e-4a68-92c7-bb4d2d5d8587
3634,114772,,,,16 N Wright St ,,,28130,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13916225141529 41.77531983475671),d3bb3119-607c-4def-a2d6-502adfdf2e0b
3635,114773,,,,15 N Sleight St ,,,28450,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14113303690647 41.775342762117134),b97134f4-8164-4b47-b351-4c2d88f45a89
3636,114774,,,,24 S Sleight St ,,,28302,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14064965483654 41.77431940201107),18dabfb5-72d1-42be-8b12-286b9ade8118
3637,114775,,,,15 S Julian St ,,,27610,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13700084631483 41.7743544937195),ca3a62cc-0a05-462e-904e-b009dacc16a5
3638,114776,,,,722 E Chicago Av ,,,37598,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13734080007764 41.772753069020375),134f6018-c317-4b43-9f39-0dfe4d7ce4d6
3639,114777,,,,729 Highland Av ,,,37662,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13689294290138 41.77226830617167),eb341d49-8d35-4ae2-a6ef-6d8076d6ae7b
3640,114778,,,,222 S Columbia St ,,,37590,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13781417468682 41.772333960114366),e23d01a3-ba03-456d-8bce-ce558a19f03a
3641,114779,,,,612 Highland Av ,,,37518,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13883042519913 41.77146353815402),afdfbd7a-171e-44c4-bd28-b3eda34c8c75
3642,114780,,,,321 S Sleight St ,,,37420,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.1408349970832 41.77072663819913),40fbe887-f62b-4e55-8eff-fc6d4a7682f8
3643,114781,,,,329 School St ,,,28598,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14250463441334 41.77802099296329),67d91c43-27b9-424e-a749-7408d334ddff
3644,114782,,,,519 North Av ,,,28362,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13994190902598 41.77852698864976),c4652ce7-0bf4-4886-95f2-320a5ee636b2
3645,114783,,,,225 N Columbia St ,,,28060,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13817697463793 41.77804189115936),59de1619-0217-4d4d-b1ee-a3c2179183dd
3646,114784,,,,108 Quail Hollow Ct ,,,27244,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13152475142807 41.77643405621925),7738f3fa-9b22-4895-84c9-514483db4aec
3647,114785,,,,25 N Charles Av ,,,27116,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.12976684508284 41.775698459628984),d39ea780-61be-4215-b403-efc9dd850660
3648,114786,,,,21 N Charles Av ,,,27118,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.12975479277465 41.77547411536561),4a639f9c-11b9-4def-a4fa-79d07e2efe2e
3649,114787,,,,1027 Jupiter Ct ,,,27126,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13051419302593 41.77504596516119),95da42c1-e990-4f78-9139-ddea9a525be6
3650,114788,,,,1040 Jupiter Ct ,,,27140,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.1296214291592 41.774761649836336),c3e9eb69-6546-4215-9965-4c8e8b95df05
3651,114789,,,,1032 Jupiter Ct ,,,27136,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13012099997722 41.77461359815564),4387b568-e080-4c08-a47f-391f1fbd1f88
3652,114790,,,,98 Quail Hollow Ct ,,,27324,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13147507174773 41.77574387085335),db428a7a-81fe-4c56-92ad-310a578cfa47
3653,114791,,,,710 Milton Dr ,,,26078,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.1296403608741 41.78323910292876),d3a61f85-58ec-46a4-a5d3-842678c9c2f5
3654,114792,,,,697 Milton Dr ,,,26084,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13010374974131 41.78259756263639),24993f59-cd41-4a5e-b76a-c154fd7a693d
3655,114793,,,,411 Dillman Ct ,,,85744,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13115467647233 41.779794382481384),69e25040-d189-4bba-a787-0b36cee35947
3656,114794,,,,1048 Mattande Ln ,,,27952,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.1316446436072 41.77947530866756),a0f8b28d-c579-4bb4-b24b-15a6118ab507
3657,114795,,,,1071 Mattande Ln ,,,27944,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13018530793954 41.77948780688576),0f157b97-b9b3-40eb-aca0-6d4216a5b6b7
3658,114796,,,,1063 Mattande Ln ,,,27916,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13044476372113 41.77950139086051),1b0f9c14-58d8-459c-b702-20a637b9baa3
3659,114797,,,,307 Jamatt Ct ,,,27974,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13141920917946 41.77914593892361),5aed8304-83fb-46d4-8cd8-a43cee7169e6
3660,114798,,,,304 Jamatt Ct ,,,27960,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13133677927198 41.778924684645844),3768cd01-256a-432f-b269-582cfbacc78e
3661,114799,,,,323 N Charles Av ,,,27930,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13034466821672 41.778626964153524),e685330a-bca8-4699-b1e6-b1ca30aee6c9
3662,114800,,,,1008 Mattande Ln ,,,84876,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13296576017697 41.77836028492804),feb5ec5c-1d05-4fc0-bf21-d81ad080eef7
3663,114801,,,,1150 Milburn Ct ,,,27168,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.1293154814564 41.77667898146702),d63ed138-f222-411c-ac1a-7c4f1c2abb2f
3664,114802,,,,200 E 5th Av Hm,,,23656,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14357772123704 41.78038840078012),14be2bc8-a334-425a-91e5-72e177fbce67
3665,114803,,,,233 North Av #02,,,29052,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14363322111669 41.77873835460126),a28aac60-476c-4615-aa41-40c04872016a
3666,114804,,,,1033 E Benton Av 4,,,27228,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13013864725393 41.776600138652455),179258b4-a935-4d58-8dcb-36f1fb3d2daa
3667,114805,,,,432 S Washington St ,,,36420,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14663750680769 41.780608853508596),332b5046-f53f-45d1-bcb1-db91ba600481
3668,114806,,,,326 N Wright St ,,,28154,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13894850904839 41.77893769114088),2eb5d405-db2c-4416-94b7-e53989001efc
3669,114807,,,,316 N Wright St ,,,28152,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13893481455862 41.77868513139178),58215a9d-7684-4064-bed4-99275bbf4a3c
3670,114808,,,,226 N Wright St ,,,28144,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13900898774479 41.77806473459522),d948715b-0e1f-4b75-b385-d450297bd1d6
3671,114809,,,,216 N Wright St ,,,28142,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13904358528602 41.77777978488644),77dc7797-d5b3-4d25-b43f-360d1d5318c1
3672,114810,,,,11 N Columbia St ,,,28076,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13838856979118 41.77517659754222),e4994ccc-071b-4652-a82d-deadedef61cc
3673,114811,,,,23 N Columbia St ,,,28072,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13832793580487 41.775584373831634),b42fbcc0-160c-4c7d-ab29-74e0b1d50bfc
3674,114812,,,,15 N Columbia St ,,,28074,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13836444378812 41.77536893823129),5a653fd8-21fe-4689-a5c1-18ce13db6dd2
3675,114813,,,,9 S Columbia St ,,,28086,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13837766827116 41.77453096774912),9e01ee9d-2d70-4a5c-a7a0-1fc827e9fb4e
3676,114814,,,,340 S Wright St ,,,37506,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13862203249761 41.77051543274078),f8e58f81-5a70-43fe-8caf-29504eab6201
3677,114815,,,,1043 Catherine Av ,,,121036,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13020780802286 41.77320819261895),cc6dd75c-3f79-47d6-a333-74dfa83df3eb
3678,114816,,,,357 S Columbia St ,,,37564,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13779813217674 41.77014794437429),59f23422-cad9-4699-ac81-31311e864aa4
3679,114817,,,,300 E Ogden Av 306,,,23322,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14254115425214 41.78556838780903),5cec61d8-ff2c-4f36-96d5-8fab6796d2b0
3680,114818,,,,832 N Brainard St ,,,23312,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14271526528107 41.784917314267474),85d4279b-4d1c-4876-a906-24ad47f9177a
3681,114820,,,,809 N Ellsworth St ,,,23476,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14478168038063 41.78446076155882),92cc1b8f-1cc5-4f0f-8bbe-0b9e81e904ff
3682,114821,,,,224 S Charles Av ,,,37732,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.12853754106875 41.77122872188616),aa87d1cf-6285-44d8-b1f6-247e3d92413b
3683,114822,,,,8 S Charles Av ,,,38574,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.12861044878525 41.77405314283024),003018e8-7028-4d71-b4b9-6adbbe47f7be
3684,114823,,,,14 N Charles Av ,,,27146,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.12871304563215 41.775232614922),f689aa90-e3f0-4d4d-851c-ecb6dd16afe8
3685,114824,,,,,,,0,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14310371055036 41.78106862892402),f9cc9b0f-c7c2-4c75-9734-f8be056dc9e5
3686,114827,,,,,,,0,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13820022915144 41.77965808352598),d5188d0e-f7e6-4969-9cab-f49cc835dd18
3687,114829,,,,,,,0,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.14463555499344 41.77526909839007),e3a073cb-9856-44ef-8e2c-9c123fe5039a
3688,114830,,,,,,,0,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.1377745280152 41.77001764845513),f23f1ec1-42ad-42b5-abf4-d6fa15657a54
3689,114831,,,,665 E Porter Av ,,,37566,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.13770694924527 41.76986536368712),10555961-8dd5-4e03-b9d5-0bbb21612755
3690,114832,,,,214 N Huffman St ,,,27418,,True,True,Private,Private,,20100421102745,Esri,POINT (-88.135003355565 41.77762062454304),1f22ad03-35ab-46e0-ac0e-03e27917ee26
