WKT,objectid,facilityid,installdate,material,diameter,watertype,transmiss,enabled,activeflag,ownedby,maintby,lastupdate,lasteditor,globalid,comments,doc_name,status,shape_Length,ResourceID
"MULTILINESTRING M ((-122.373764421722 37.7423416184401 0,-122.374145360883 37.7421156226766 0,-122.374943898107 37.7416418763038 0,-122.375248967493 37.7414608857406 0,-122.375631565877 37.7412338960938 0,-122.376039137209 37.7409920872327 0,-122.376521127201 37.7407057731177 0,-122.376605121252 37.7406564286607 0,-122.376611962794 37.7406524093321 0))",305,,,UNK,144,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{8CDD8EDE-3BA2-499C-98ED-14A28EA39AE2},; ,,ACT,1027.743517,8CDD8EDE-3BA2-499C-98ED-14A28EA39AE2
"MULTILINESTRING M ((-122.375631565877 37.7412338960938 0,-122.37538263901 37.7410367631184 0,-122.375347110232 37.741008626717 0,-122.375338539823 37.7410018390915 0))",306,,,UNK,6,CW,,1,,1,,2010-11-08T00:00:00.000,WH,{60BB1DA9-A590-46A4-9A9E-408EF661EEA1},; ,,ACT,119.6608404,60BB1DA9-A590-46A4-9A9E-408EF661EEA1
"MULTILINESTRING M ((-122.375248967493 37.7414608857406 0,-122.375180148663 37.7413885995981 0))",307,,,UNK,1.5,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{F9A56D22-A890-4E06-A3DF-7D24B05868B4},; ,,ACT,32.99632081,F9A56D22-A890-4E06-A3DF-7D24B05868B4
"MULTILINESTRING M ((-122.374145360883 37.7421156226766 0,-122.373747766079 37.7416111298062 0,-122.373738245148 37.741599048132 0,-122.373734149999 37.7415938510656 0))",308,,,UNK,6,CW,,1,,1,,2010-11-08T00:00:00.000,WH,{95CAF91A-7B14-4C6B-98B8-9D08F8D14A78},; ,,ACT,224.1265434,95CAF91A-7B14-4C6B-98B8-9D08F8D14A78
"MULTILINESTRING M ((-122.373747766079 37.7416111298062 0,-122.37375489711 37.74160687984 0,-122.373762028117 37.7416026289725 0,-122.373941550137 37.7414956325614 0,-122.373960930638 37.741484081704 0,-122.373972625569 37.7414771113761 0))",309,,,UNK,2.5,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{CFED8BE8-B8F1-4EBA-BD7E-DE96816512EB},; ,,ACT,81.29399244,CFED8BE8-B8F1-4EBA-BD7E-DE96816512EB
"MULTILINESTRING M ((-122.376611962794 37.7406524093321 0,-122.376618864983 37.7406480952414 0,-122.376629977996 37.7406411501324 0))",310,,,UNK,16,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{8354B214-EC72-4FEB-ACD0-43866C70BB6B},; ,,ACT,6.628958052,8354B214-EC72-4FEB-ACD0-43866C70BB6B
"MULTILINESTRING M ((-122.390461042484 37.7926669548723 0,-122.390677800842 37.7925253223949 0))",311,,,UNK,4,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{7CE5A289-826D-4B8E-AD65-9425D333305A},; ,,ERR,81.13269391,7CE5A289-826D-4B8E-AD65-9425D333305A
"MULTILINESTRING M ((-122.420870318713 37.8100627149204 0,-122.42088162828 37.8100523208976 0))",312,,2002-07-01T00:00:00.000,CAS,2,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{B0BCF1DA-2230-44F7-8EDB-D76865B24E9B},; ,10158-49-1,ACT,4.999838127,B0BCF1DA-2230-44F7-8EDB-D76865B24E9B
"MULTILINESTRING M ((-122.382701988825 37.7601060982892 0,-122.382529528862 37.7601165610585 0))",313,,,UNK,6,FW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{3095BD91-B590-43AA-A9AA-198911610608},W&K Surveyed(08/25/2009); ,x-Pier68&70-utility.dwg,ACT,49.99996394,3095BD91-B590-43AA-A9AA-198911610608
"MULTILINESTRING M ((-122.382717804012 37.7602703998461 0,-122.382579835756 37.7602787706405 0))",314,,,UNK,6,FW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{35CE1C84-93A6-4A11-867C-72306B1FB8ED},W&K Surveyed(08/25/2009); ,x-Pier68&70-utility.dwg,ACT,39.99998221,35CE1C84-93A6-4A11-867C-72306B1FB8ED
"MULTILINESTRING M ((-122.368849802553 37.741366615143 0,-122.368048133713 37.7405338067038 0))",315,,,UNK,3,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{294ACBFD-01DE-403E-987C-DA69FE17CB42},; ,8089-96-1.TIF,ACT,381.6926102,294ACBFD-01DE-403E-987C-DA69FE17CB42
"MULTILINESTRING M ((-122.371553639563 37.7415648374091 0,-122.371517470215 37.7404741390926 0))",316,,,UNK,3,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{C74CA3C4-475E-4291-8A98-50FD2317B314},; ,,ACT,397.2817709,C74CA3C4-475E-4291-8A98-50FD2317B314
"MULTILINESTRING M ((-122.420602512136 37.8083885690904 0,-122.420506618933 37.8079204378349 0,-122.420505379908 37.8079143874463 0))",317,,2002-07-01T00:00:00.000,UNK,2.5,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{629D1BFA-84EA-4A79-A9AC-7DDA24CD06B5},; ,10602-49-1,ACT,174.9260003,629D1BFA-84EA-4A79-A9AC-7DDA24CD06B5
"MULTILINESTRING M ((-122.420670079825 37.8087098584341 0,-122.420660928168 37.8086737372914 0,-122.420602512136 37.8083885690904 0))",318,,2002-07-01T00:00:00.000,UNK,2.5,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{46BA9B0C-7A7E-42AC-BBEB-41C0B376576F},; ,10602-49-1,ACT,118.6145005,46BA9B0C-7A7E-42AC-BBEB-41C0B376576F
"MULTILINESTRING M ((-122.420473210466 37.8077592620415 0,-122.420469985508 37.8077578068278 0,-122.420473210466 37.8077592620415 0))",319,,2002-07-01T00:00:00.000,UNK,2.5,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{B4016682-0B8D-4B27-AFD6-B72CCCDA942A},; METER,10602-49-1,ACT,2.143623793,B4016682-0B8D-4B27-AFD6-B72CCCDA942A
"MULTILINESTRING M ((-122.418392432926 37.8103200864641 0,-122.418403584458 37.8103095844071 0))",320,,,UNK,0,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{D895A5F4-BE03-4F61-82C4-6BEF0E19F9FE},; ,,ACT,5.000138969,D895A5F4-BE03-4F61-82C4-6BEF0E19F9FE
"MULTILINESTRING M ((-122.418159256811 37.8101642311805 0,-122.418170409511 37.8101537300277 0))",321,,,UNK,0,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{8976CEB3-4435-48A7-A313-7598FAD0A176},; ,,ACT,5.000108939,8976CEB3-4435-48A7-A313-7598FAD0A176
"MULTILINESTRING M ((-122.418040357351 37.8100847584326 0,-122.418051508897 37.8100742564084 0))",322,,,UNK,0,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{43E77EC1-76C9-4E13-9682-561C85165D69},; ,,ACT,5.00013898,43E77EC1-76C9-4E13-9682-561C85165D69
"MULTILINESTRING M ((-122.41792645733 37.810008626168 0,-122.417937608904 37.8099981250554 0))",323,,,UNK,0,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{D370D0D0-BF13-4C0A-ABD2-750B2A84C463},; ,,ACT,4.999892448,D370D0D0-BF13-4C0A-ABD2-750B2A84C463
"MULTILINESTRING M ((-122.420301823929 37.8096827948869 0,-122.420298331751 37.8096851525394 0,-122.420301823929 37.8096827948869 0,-122.420306481516 37.8096839924652 0,-122.420301823929 37.8096827948869 0))",324,,2002-07-01T00:00:00.000,CAS,2,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{EBE59310-3E92-4B0D-82B0-8CD560CA4007},; ,10158-49-1,ACT,5.478160919,EBE59310-3E92-4B0D-82B0-8CD560CA4007
"MULTILINESTRING M ((-122.420675049707 37.8093397814284 0,-122.420672729843 37.8093435448174 0,-122.420675049707 37.8093397814284 0,-122.420679707279 37.809340978992 0,-122.420675049707 37.8093397814284 0))",325,,2002-07-01T00:00:00.000,CAS,2,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{A96B5FF0-AE37-4EDD-A704-31AED7360025},; ,10158-49-1,ACT,5.87970553,A96B5FF0-AE37-4EDD-A704-31AED7360025
"MULTILINESTRING M ((-122.416212081255 37.808230831107 0,-122.416254751346 37.8084844884565 0))",326,,1985-07-01T00:00:00.000,UNK,2,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{3B162BE2-BB5E-4F64-985A-CCF1F1AAA495},; ,SK85SZ-49-4 HOSE BIBBS,ACT,93.18156126,3B162BE2-BB5E-4F64-985A-CCF1F1AAA495
"MULTILINESTRING M ((-122.416254751346 37.8084844884565 0,-122.416334003472 37.8084868731976 0,-122.416345566863 37.8084872215309 0,-122.41635360729 37.8084874612835 0,-122.416384355015 37.8084883846852 0,-122.416474760002 37.808491099097 0,-122.416479895974 37.808491252658 0,-122.416571123993 37.808493991473 0,-122.416590757382 37.8084945808414 0,-122.416635756953 37.8084959313614 0,-122.416661618786 37.8084967078873 0,-122.416726532549 37.8084986566808 0,-122.416759292384 37.8084996401094 0,-122.416821249374 37.8085014999203 0,-122.416871413358 37.8085030052365 0,-122.416908814702 37.8085041285748 0,-122.41695122696 37.8085054011658 0,-122.417001160203 37.808506900264 0,-122.417037638467 37.8085079953071 0,-122.417057082015 37.8085085786717 0,-122.417098771286 37.8085098296167 0,-122.41712558235 37.8085106347707 0,-122.417161079558 37.8085116997611 0))",327,,1985-07-01T00:00:00.000,UNK,2,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{A047FA0E-3A7A-4945-B619-CA6BBCB6DEB3},; ,SK85SZ-49-4 HOSE BIBBS,ACT,262.01755,A047FA0E-3A7A-4945-B619-CA6BBCB6DEB3
"MULTILINESTRING M ((-122.420702724692 37.8099878418813 0,-122.420699524757 37.8099907823763 0,-122.420702724692 37.8099878418813 0,-122.420706432132 37.8099903796987 0,-122.420702724692 37.8099878418813 0,-122.420699018364 37.8099853031444 0,-122.420702724692 37.8099878418813 0))",328,,2002-07-01T00:00:00.000,CAS,2,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{4FA7BEC9-B359-4BA8-A230-1D5D0EBBF23F},; ,10158-49-1,ACT,8.487339187,4FA7BEC9-B359-4BA8-A230-1D5D0EBBF23F
"MULTILINESTRING M ((-122.39938703861 37.8036089562834 0,-122.399367931125 37.8035891733773 0))",329,,,CAS,4,CW,,1,,1,,2011-03-01T00:00:00.000,JS,{408DD757-E3E4-4717-B24B-BDAA3B179E62},; STATUS PER PORT PLUMBER DAVE RAUENBUHLER,P23-Water&Power.jpg,INACT,9.075427717,408DD757-E3E4-4717-B24B-BDAA3B179E62
"MULTILINESTRING M ((-122.371532037688 37.7438086402834 0,-122.371525843642 37.7438092811899 0,-122.3715290324 37.7438126930044 0,-122.371532037688 37.7438086402834 0))",330,,,UNK,0,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{3754C766-C5EC-4A15-A9A1-883F2A86859A},; ,,ACT,5.065685567,3754C766-C5EC-4A15-A9A1-883F2A86859A
"MULTILINESTRING M ((-122.371532037688 37.7438086402834 0,-122.3715290324 37.7438126930044 0,-122.371532037688 37.7438086402834 0,-122.371525843642 37.7438092811899 0,-122.371532037688 37.7438086402834 0))",331,,,UNK,0,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{04AE767F-7B7B-482B-A431-79F2BABE6BE2},; ,,ACT,7.037232548,04AE767F-7B7B-482B-A431-79F2BABE6BE2
"MULTILINESTRING M ((-122.371953289835 37.7441234413881 0,-122.371931071392 37.7441365365954 0))",332,,,UNK,0,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{053CC610-8AD3-4FFC-8491-6AA7BB62588A},; ,,ACT,8.000450132,053CC610-8AD3-4FFC-8491-6AA7BB62588A
"MULTILINESTRING M ((-122.375750806294 37.7415775585791 0,-122.375104601351 37.7419585713912 0,-122.374163580587 37.7425131276488 0,-122.372294361778 37.7436146357293 0,-122.371982649583 37.7437983184455 0,-122.371767755379 37.7439249477398 0,-122.371953289835 37.7441234413881 0,-122.372793741599 37.7450225804379 0))",333,,,UNK,4,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{ECC58EF6-835B-486F-A8AB-5D577AA03D03},; ,8718-94-1,ACT,1931.939229,ECC58EF6-835B-486F-A8AB-5D577AA03D03
"MULTILINESTRING M ((-122.372793741599 37.7450225804379 0,-122.372761150727 37.7450417895514 0))",334,,,UNK,0,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{2F8ADFAB-A636-48AD-A584-A09C0B184B84},; ,,ACT,11.73539935,2F8ADFAB-A636-48AD-A584-A09C0B184B84
"MULTILINESTRING M ((-122.371466025902 37.7437371680988 0,-122.371532037688 37.7438086402834 0,-122.37183189019 37.7441285890064 0,-122.371896050728 37.7441972317532 0,-122.371918042149 37.7442207591403 0,-122.372748674916 37.7451093940394 0,-122.372858903119 37.7452273169471 0))",335,,,UNK,0,CW,,1,,1,,2011-02-07T00:00:00.000,GB,{83BE2C32-0365-4D4E-AF90-A8F838EE665B},; ,8718-94-1,ACT,675.724643,83BE2C32-0365-4D4E-AF90-A8F838EE665B
"MULTILINESTRING M ((-122.372761150727 37.7450417895514 0,-122.372733878511 37.745057863524 0,-122.372770191186 37.7450967117827 0,-122.372748674916 37.7451093940394 0,-122.372539522616 37.7452326683265 0))",336,,,UNK,0,CW,,1,,1,,2011-02-28T00:00:00.000,JS,{44A0431E-95BC-4AE7-B4BA-F7146024571A},; ,,INACT,110.4959581,44A0431E-95BC-4AE7-B4BA-F7146024571A
"MULTILINESTRING M ((-122.406151347121 37.8085179728246 0,-122.406154342549 37.8085539421381 0,-122.406166185222 37.8085517212125 0,-122.406178527441 37.8085528969801 0,-122.406178300974 37.8085440769013 0))",337,,1992-07-01T00:00:00.000,CAS,1.5,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{DA0AA4DA-595A-4908-A02B-7D4C7DE7D0AB},; ,P35-M2.pdf,ACT,23.44477426,DA0AA4DA-595A-4908-A02B-7D4C7DE7D0AB
"MULTILINESTRING M ((-122.387773464943 37.7889953031709 0,-122.387852577771 37.7889823613523 0,-122.387945643554 37.7889671377065 0))",338,,,UNK,4,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{8925BED4-05A1-46F4-8EA0-3D4F066F4B9F},; ,97800001.tif,ERR,50.79993444,8925BED4-05A1-46F4-8EA0-3D4F066F4B9F
"MULTILINESTRING M ((-122.387303705496 37.7755483543123 0,-122.387302760231 37.775538455224 0,-122.38734611799 37.7755359307255 0,-122.387338749957 37.7754108046975 0))",339,,,UNK,8,FW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{121532FB-FE54-4832-A827-62C6AEA40E81},; ,13022-48-M,ACT,61.79049295,121532FB-FE54-4832-A827-62C6AEA40E81
"MULTILINESTRING M ((-122.394700055642 37.7984061263905 0,-122.394445747363 37.7981262881538 0))",340,,2006-07-01T00:00:00.000,UNK,2,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{E50D91C2-75C2-4BDD-8F9C-612FD4E398FD},; ,4530,ACT,125.6249691,E50D91C2-75C2-4BDD-8F9C-612FD4E398FD
"MULTILINESTRING M ((-122.395447796184 37.7979953196597 0,-122.395370631745 37.7979115335923 0))",341,,2005-07-01T00:00:00.000,UNK,2.5,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{89BB3A8B-D017-4285-84E3-ECF5868125F0},; to Hornblower,13690-1.5-3-5-AB,ACT,37.78680886,89BB3A8B-D017-4285-84E3-ECF5868125F0
"MULTILINESTRING M ((-122.395906788786 37.7977277963347 0,-122.395910745184 37.7977255085418 0,-122.395836369647 37.7976477637965 0))",342,,2005-07-01T00:00:00.000,UNK,6,HW,,1,,1,,2011-02-07T00:00:00.000,GB,{E3CE9085-CAFD-4C16-98DE-5A356B66B6D8},; ,,ACT,36.95570075,E3CE9085-CAFD-4C16-98DE-5A356B66B6D8
"MULTILINESTRING M ((-122.395370631745 37.7979115335923 0,-122.395828741783 37.7976434822207 0,-122.395832829957 37.797650447728 0,-122.395836369647 37.7976477637965 0,-122.395855643294 37.7976365213674 0))",343,,2005-07-01T00:00:00.000,UNK,6,CW,,1,,1,,,,{48CC0B7E-CB6D-4E82-A4C8-E37357498EF1},"; (N) 6"" water line Under Deck for Hornblower",13690-1.5-3-5-AB,ACT,175.581978,48CC0B7E-CB6D-4E82-A4C8-E37357498EF1
"MULTILINESTRING M ((-122.395314763705 37.798051238429 0,-122.394700055642 37.7984061263905 0,-122.394314370821 37.7986287901982 0,-122.39419800119 37.7986959718632 0,-122.394079730847 37.7987642509689 0,-122.394043571899 37.7987851269552 0))",344,,2006-07-01T00:00:00.000,UNK,2,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{8C2C31B8-6F43-4D82-A6BF-41229A847224},; ,4530,ACT,454.2118065,8C2C31B8-6F43-4D82-A6BF-41229A847224
"MULTILINESTRING M ((-122.39419800119 37.7986959718632 0,-122.394231659905 37.7987323320875 0))",345,,2006-07-01T00:00:00.000,UNK,2,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{8A643227-E3CD-447F-9960-62E76DD48061},; ,4530,ACT,16.42747578,8A643227-E3CD-447F-9960-62E76DD48061
"MULTILINESTRING M ((-122.394314370821 37.7986287901982 0,-122.394277930845 37.7985889644667 0,-122.394271918998 37.7985925568258 0))",346,,2006-07-01T00:00:00.000,UNK,1,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{5D32B5C9-F688-4E81-8242-3F136BEDD5E8},"; 3/4"" CW",4530,ACT,20.09491385,5D32B5C9-F688-4E81-8242-3F136BEDD5E8
"MULTILINESTRING M ((-122.420677245185 37.8099123423389 0,-122.420680951508 37.8099148810764 0,-122.420677245185 37.8099123423389 0))",347,,2002-07-01T00:00:00.000,CAS,2,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{EDB24282-F556-41BB-9ADA-7DF604A0386E},; ,10158-49-1,ACT,2.829096722,EDB24282-F556-41BB-9ADA-7DF604A0386E
"MULTILINESTRING M ((-122.420592566853 37.8098724881463 0,-122.420603876405 37.8098620932489 0))",348,,2002-07-01T00:00:00.000,CAS,2,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{BD477B59-B52D-43BA-8A6C-77CE3A09698D},; ,10158-49-1,ACT,5.000082013,BD477B59-B52D-43BA-8A6C-77CE3A09698D
"MULTILINESTRING M ((-122.370916484064 37.7435074373021 0,-122.370111189301 37.742673010258 0,-122.369923834757 37.7424788748096 0))",349,,,UNK,3,CW,,1,,1,,2011-02-11T00:00:00.000,ML2,{515CE28F-6423-4E70-B2CA-4F6ACEB4079D},; Pipeline vault with pipes in deck of pier,URI,ACT,471.853306,515CE28F-6423-4E70-B2CA-4F6ACEB4079D
"MULTILINESTRING M ((-122.371466025902 37.7437371680988 0,-122.371542860963 37.743694856087 0))",350,,,UNK,144,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{973A06D3-0DC6-4D0C-8BB0-EACBD68C39D7},; ,,ACT,27.03570324,973A06D3-0DC6-4D0C-8BB0-EACBD68C39D7
"MULTILINESTRING M ((-122.37155707029 37.7436870304779 0,-122.371562222989 37.7436838412572 0,-122.371635858227 37.7436382680474 0,-122.371746279614 37.7435699271177 0,-122.372395050998 37.7431683899417 0,-122.372492366503 37.7431081592739 0))",351,,,UNK,144,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{EBDCE44B-8943-4999-8D98-2F01BBDC01CB},; ,,ACT,342.8744122,EBDCE44B-8943-4999-8D98-2F01BBDC01CB
"MULTILINESTRING M ((-122.384239430667 37.7606998940084 0,-122.38414457705 37.7607056496641 0))",352,,,UNK,0,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{D3875109-27FC-4E03-BF34-AD52D62E40BB},W&K Surveyed(08/25/2009); ,x-Pier68&70-utility.dwg,ACT,27.49997742,D3875109-27FC-4E03-BF34-AD52D62E40BB
"MULTILINESTRING M ((-122.384850070351 37.7587504632524 0,-122.384803909669 37.7587532643327 0))",353,,,UNK,6,FW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{54D61651-E81E-4C50-9E92-8876B811E580},W&K Surveyed(08/25/2009); ,x-Pier68&70-utility.dwg,ACT,13.38326477,54D61651-E81E-4C50-9E92-8876B811E580
"MULTILINESTRING M ((-122.420941067414 37.8101111689517 0,-122.420952376954 37.8101007740213 0))",354,,2002-07-01T00:00:00.000,CAS,2,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{413CFC3F-E3D1-4533-BB11-9B489C6E363A},; ,10158-49-1,ACT,5.000082025,413CFC3F-E3D1-4533-BB11-9B489C6E363A
"MULTICURVE M (COMPOUNDCURVE M ((-122.39213695957 37.7952071475719 0,-122.392141782391 37.7952057030508 0),CIRCULARSTRING M (-122.392141782391 37.7952057030508 0,-122.392148097344 37.7951987254979 0,-122.392139304309 37.7951937143824 0),(-122.392139304309 37.7951937143824 0,-122.392132903877 37.7951942622814 0,-122.392128507849 37.7951982828178 0),CIRCULARSTRING M (-122.392128507849 37.7951982828178 0,-122.392127148076 37.7952060685494 0,-122.39213695957 37.7952071475719 0)))",355,,,UNK,0,FW,,1,,1,,2011-02-07T00:00:00.000,GB,{D994CAC0-9BD1-47DA-ABA6-94ABB7BB97C3},; ,,ACT,18.59435661,D994CAC0-9BD1-47DA-ABA6-94ABB7BB97C3
"MULTILINESTRING M ((-122.392128507849 37.7951982828178 0,-122.392121885765 37.795196683989 0))",356,,,UNK,0,FW,,1,,1,,2011-02-07T00:00:00.000,GB,{FD931060-50D1-42E9-91F0-7FF4502C65DE},; ,,ACT,2.000008723,FD931060-50D1-42E9-91F0-7FF4502C65DE
"MULTILINESTRING M ((-122.392139304309 37.7951937143824 0,-122.39214132027 37.7951884595298 0))",357,,,UNK,0,FW,,1,,1,,2011-02-07T00:00:00.000,GB,{B0106194-E343-4199-98A8-D48012965C9E},; ,,ACT,2.000110576,B0106194-E343-4199-98A8-D48012965C9E
"MULTILINESTRING M ((-122.420688432346 37.8089963270145 0,-122.420691819217 37.809004301657 0,-122.4206781521 37.8090060643999 0,-122.420705601268 37.8091486180902 0,-122.420719268434 37.809146856245 0,-122.420724025793 37.8091615262013 0,-122.42071035976 37.8091632880286 0,-122.420727776493 37.8092514826728 0))",358,,2002-07-01T00:00:00.000,CAS,2,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{D1CD754E-A36A-4924-B942-A9C293476234},; ,10157-49-1,ACT,105.5946077,D1CD754E-A36A-4924-B942-A9C293476234
"MULTILINESTRING M ((-122.382552410535 37.7606247281117 0,-122.38254977547 37.7605973445052 0))",359,,,UNK,6,FW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{90A6D2ED-AD95-4001-8E13-B3E89A590798},W&K Surveyed(08/25/2009); ,x-Pier68&70-utility.dwg,ACT,9.999981752,90A6D2ED-AD95-4001-8E13-B3E89A590798
"MULTILINESTRING M ((-122.382233357342 37.7606440853866 0,-122.382230722395 37.7606167017731 0))",360,,,UNK,6,FW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{1BC09ABB-8379-4BA5-9BF5-9AC12AE288A2},W&K Surveyed(08/25/2009); ,x-Pier68&70-utility.dwg,ACT,9.999981752,1BC09ABB-8379-4BA5-9BF5-9AC12AE288A2
"MULTILINESTRING M ((-122.383408693964 37.759445134075 0,-122.383407941724 37.7594373127549 0,-122.383407182074 37.7594294230609 0))",361,,,UNK,0,FW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{9DD4723D-5767-4FA8-B270-8CD6F965E22C},W&K Surveyed(08/25/2009); ,x-Pier68&70-utility.dwg,ACT,5.737369544,9DD4723D-5767-4FA8-B270-8CD6F965E22C
"MULTILINESTRING M ((-122.384803470816 37.7607820341305 0,-122.384800834916 37.7607546505751 0))",362,,,UNK,6,FW,,1,,8,,2011-02-07T00:00:00.000,MBOE,{CD2CCC4F-D0BB-4541-B740-F7AF3E03AAA4},W&K Surveyed(08/25/2009); ,x-Pier68&70-utility.dwg,ACT,9.999981752,CD2CCC4F-D0BB-4541-B740-F7AF3E03AAA4
"MULTILINESTRING M ((-122.385458823013 37.760742259285 0,-122.385456186873 37.7607148757441 0))",363,,,UNK,6,FW,,1,,8,,2011-02-07T00:00:00.000,MBOE,{B5777919-D664-4921-8BC3-E4CB2DABC529},W&K Surveyed(08/25/2009); ,x-Pier68&70-utility.dwg,ACT,9.999981738,B5777919-D664-4921-8BC3-E4CB2DABC529
"MULTILINESTRING M ((-122.385777885596 37.7607232797437 0,-122.38577524934 37.7606958962098 0))",364,,,UNK,72,FW,,1,,8,,2011-02-07T00:00:00.000,MBOE,{7B841C35-3EF1-4F0E-870D-E339CCEA3A2B},W&K Surveyed(08/25/2009); ,x-Pier68&70-utility.dwg,ACT,9.999981752,7B841C35-3EF1-4F0E-870D-E339CCEA3A2B
"MULTILINESTRING M ((-122.385376597434 37.7599782231259 0,-122.385370664549 37.7599166101735 0,-122.385365390125 37.759861843116 0,-122.385360116844 37.7598070760396 0,-122.385340340691 37.7596016995192 0))",365,,,UNK,0,FW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{76C73EB6-2FA6-43E1-812B-9E1F56157E9A},W&K Surveyed(08/25/2009); ,x-Pier68&70-utility.dwg,ACT,137.4999239,76C73EB6-2FA6-43E1-812B-9E1F56157E9A
"MULTILINESTRING M ((-122.421432782078 37.8098674437216 0,-122.421429582178 37.8098703842366 0,-122.421432782078 37.8098674437216 0,-122.421436488425 37.8098699824354 0,-122.421432782078 37.8098674437216 0,-122.421429074619 37.8098649059269 0,-122.421432782078 37.8098674437216 0))",366,,2002-07-01T00:00:00.000,CAS,2,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{83D3BD01-154B-4046-8A12-608F2ACE096A},; ,10158-49-1,ACT,8.487339209,83D3BD01-154B-4046-8A12-608F2ACE096A
"MULTILINESTRING M ((-122.387771728788 37.7797920921576 0,-122.38778216574 37.7797915942919 0,-122.387787051404 37.7797913628542 0))",367,,,UNK,4,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{A9D68B37-4A5D-4CC4-A618-1B6FED733A56},; ,,ACT,4.436233797,A9D68B37-4A5D-4CC4-A618-1B6FED733A56
"MULTILINESTRING M ((-122.380518778235 37.7464025891473 0,-122.380477658744 37.746404858505 0))",368,,,UNK,8,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{A038C6D6-E24E-4722-B685-3C35518BF069},; ,,ACT,11.9176697,A038C6D6-E24E-4722-B685-3C35518BF069
"MULTILINESTRING M ((-122.380553935036 37.7467701037829 0,-122.380547019959 37.7467705142404 0))",369,,,UNK,8,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{BE2037DF-B804-4D0A-83DA-73284EC6D970},; ,,ACT,2.004943351,BE2037DF-B804-4D0A-83DA-73284EC6D970
"MULTILINESTRING M ((-122.379943825739 37.746140675937 0,-122.380490154261 37.746107937041 0,-122.381290439352 37.7460595329743 0,-122.382114122892 37.7460106037468 0))",370,,,UNK,8,CW,,1,,8,,2011-02-07T00:00:00.000,MBOE,{46405E08-BDBD-4931-8FB7-0AFE57136155},; ,,ACT,629.2915224,46405E08-BDBD-4931-8FB7-0AFE57136155
"MULTILINESTRING M ((-122.381291946036 37.7460752909862 0,-122.381290439352 37.7460595329743 0))",371,,,UNK,0,CW,,1,,1,,2011-02-07T00:00:00.000,MBOE,{7DFF22FB-6218-4D39-AB73-EF57E55F5337},; ,,ACT,5.754311561,7DFF22FB-6218-4D39-AB73-EF57E55F5337
